"facility_id","emissions_metric_tonnes","year","data_source_id","created_date","modified_date","observation_type_id","data_source_location_id"
7989,"28.39",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7989,"28.85",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7990,"300.06",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7990,"295.22",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7991,"22.99",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7991,"23.36",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7992,"420.92",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7992,"414.13",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7993,"33.93",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7993,"34.48",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7994,"50.67",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7994,"49.85",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7995,"29.97",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7995,"30.46",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7996,"49.23",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7996,"48.44",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7997,"23.66",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7997,"24.05",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7998,"254.04",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7998,"249.95",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7999,"110.91",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
7999,"112.72",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8000,"326.46",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8000,"321.2",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8001,"96.57",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8001,"98.15",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8002,"20.12",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8002,"19.79",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8003,"97.55",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8003,"99.15",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8004,"587.83",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8004,"578.36",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8005,"473.94",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8005,"481.7",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8006,"28.09",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8006,"27.63",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8007,"503.18",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8007,"511.42",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8008,"25.72",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8008,"25.31",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8009,"53.17",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8009,"54.04",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8010,"21.37",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8010,"21.03",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8011,"4.94",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8011,"5.02",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8012,"38.69",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8012,"38.07",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8013,"5.08",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8013,"5.16",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8014,"351.1",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8014,"345.44",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8015,"273.39",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8015,"277.87",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8016,"263.79",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8016,"259.54",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8017,"48.72",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8017,"49.52",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8018,"137.7",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8018,"135.48",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8019,"6.99",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8019,"7.1",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8020,"2759.96",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8020,"2715.48",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8021,"359.06",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8021,"364.94",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8022,"108.22",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8022,"106.48",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8023,"272.4",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8023,"276.86",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8024,"3.81",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8024,"3.75",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8025,"12.7",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8025,"12.91",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8026,"25.83",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8026,"25.41",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8027,"262.52",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8027,"266.82",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8028,"53.52",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8028,"52.66",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8029,"6.88",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8029,"6.99",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8030,"26.27",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8030,"25.84",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8031,"94.69",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8031,"96.24",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8032,"48.72",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8032,"47.93",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8033,"23.46",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8033,"23.85",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8034,"44.43",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8034,"43.72",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8035,"48.4",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8035,"49.2",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8036,"491.08",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8036,"483.17",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8037,"1573.75",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8037,"1599.52",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8038,"23.58",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8038,"23.2",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8039,"22.77",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8039,"23.14",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8040,"52.33",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8040,"51.48",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8041,"281.2",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8041,"285.81",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8042,"287.42",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8042,"282.79",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8043,"259.36",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8043,"263.61",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8044,"42.13",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8044,"41.45",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8045,"347.48",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8045,"353.17",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8046,"43.62",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8046,"42.92",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8047,"87.49",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8047,"88.92",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8048,"29.93",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8048,"29.45",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8049,"521.23",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8049,"529.76",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8050,"104.88",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8050,"103.19",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8051,"100.56",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8051,"102.21",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8052,"384.49",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8052,"378.3",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8053,"39.88",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8053,"40.53",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8054,"29.44",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8054,"28.96",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8055,"87.34",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8055,"88.77",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8056,"526.99",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8056,"518.5",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8057,"101.83",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8057,"103.5",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8058,"293.14",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8058,"288.41",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8059,"91.53",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8059,"93.03",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8060,"52.94",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8060,"52.08",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8061,"22.82",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8061,"23.2",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8062,"10.41",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8062,"10.24",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8063,"25.86",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8063,"26.29",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8064,"605.5",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8064,"595.75",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8065,"131.45",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8065,"133.61",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8066,"334.63",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8066,"329.24",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8067,"45.53",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8067,"46.27",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8068,"98.43",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8068,"96.85",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8069,"177.25",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8069,"180.16",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8070,"32.69",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8070,"32.16",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8071,"22.3",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8071,"22.67",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8072,"28.26",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8072,"27.81",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8073,"17.79",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8073,"18.08",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8074,"10.24",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8074,"10.08",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8075,"95.95",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8075,"97.52",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8076,"18.62",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8076,"18.32",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8077,"8.7",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8077,"8.85",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8078,"19.43",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8078,"19.12",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8079,"390.94",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8079,"397.34",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8080,"706.25",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8080,"694.87",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8081,"75.34",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8081,"76.57",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8082,"23.35",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8082,"22.97",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8083,"17.67",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8083,"17.96",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8084,"9.49",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8084,"9.34",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8085,"26.94",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8085,"27.38",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8086,"294.42",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8086,"289.68",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8087,"265.19",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8087,"269.54",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8088,"161.57",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8088,"158.97",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8089,"303.25",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8089,"308.22",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8090,"143.91",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8090,"141.59",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8091,"92.24",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8091,"93.75",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8092,"14.16",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8092,"13.93",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8093,"138.38",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8093,"140.65",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8094,"1905.02",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8094,"1874.32",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8095,"45.41",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8095,"46.16",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8096,"52.08",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8096,"51.24",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8097,"229.02",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8097,"232.77",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8098,"944.25",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8098,"929.03",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8099,"86.7",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8099,"88.12",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8100,"44.27",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8100,"43.56",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8101,"631.73",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8101,"642.08",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8102,"19.29",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8102,"18.98",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8103,"13.14",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8103,"13.36",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8104,"122.29",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8104,"120.32",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8105,"378.07",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8105,"384.27",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8106,"9.15",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8106,"9.0",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8107,"110.63",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8107,"112.44",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8108,"259.77",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8108,"255.58",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8109,"12.0",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8109,"12.2",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8110,"583.09",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8110,"573.69",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8111,"4.9",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8111,"4.98",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8112,"19.25",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8112,"18.94",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8113,"1782.07",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8113,"1811.26",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8114,"2596.0",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8114,"2554.17",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8115,"10.48",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8115,"10.66",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8116,"49.17",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8116,"48.38",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8117,"45.43",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8117,"46.17",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8118,"1421.17",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8118,"1398.26",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8119,"66.04",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8119,"67.12",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8120,"1483.44",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8120,"1459.54",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8121,"132.65",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8121,"134.82",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8122,"55.23",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8122,"54.34",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8123,"7.32",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8123,"7.44",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8124,"5.78",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8124,"5.69",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8125,"4.86",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8125,"4.94",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8126,"47.26",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8126,"46.5",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8127,"31.73",2021,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
8127,"32.25",2022,4,"2024-01-18 20:24:05.171685","2024-04-08 21:22:19.019665",2,2
